#AdjRefG: Iteration 12 number of channels 1
# col 1: real part of sumprofile
# col 2: imag part of sumprofile
# col 3 - col 2*nchan+2: real, imag parts of profiles on different channels
   6.862830E+01    1.261265E+02   -6.948857E+00    3.442798E+01   6.862830E+01    1.261265E+02   -6.948857E+00    3.442798E+01 
   8.816647E+01    1.724902E+02   -2.443567E+01   -1.088636E+01   8.816647E+01    1.724902E+02   -2.443567E+01   -1.088636E+01 
   1.075366E+02    2.202236E+02   -4.015210E+01   -5.227883E+01   1.075366E+02    2.202236E+02   -4.015210E+01   -5.227883E+01 
   1.278692E+02    2.620614E+02   -5.214626E+01   -8.444697E+01   1.278692E+02    2.620614E+02   -5.214626E+01   -8.444697E+01 
   1.494711E+02    2.891377E+02   -5.852904E+01   -1.044164E+02   1.494711E+02    2.891377E+02   -5.852904E+01   -1.044164E+02 
   1.706839E+02    2.929028E+02   -5.844766E+01   -1.121042E+02   1.706839E+02    2.929028E+02   -5.844766E+01   -1.121042E+02 
   1.874641E+02    2.675159E+02   -5.279956E+01   -1.101019E+02   1.874641E+02    2.675159E+02   -5.279956E+01   -1.101019E+02 
   1.940620E+02    2.120099E+02   -4.430671E+01   -1.027420E+02   1.940620E+02    2.120099E+02   -4.430671E+01   -1.027420E+02 
   1.847564E+02    1.314598E+02   -3.681729E+01   -9.473774E+01   1.847564E+02    1.314598E+02   -3.681729E+01   -9.473774E+01 
   1.561390E+02    3.659731E+01   -3.402804E+01   -8.982599E+01   1.561390E+02    3.659731E+01   -3.402804E+01   -8.982599E+01 
   1.091217E+02   -5.822413E+01   -3.809117E+01   -8.983283E+01   1.091217E+02   -5.822413E+01   -3.809117E+01   -8.983283E+01 
   4.981810E+01   -1.382577E+02   -4.866489E+01   -9.442577E+01   4.981810E+01   -1.382577E+02   -4.866489E+01   -9.442577E+01 
  -1.123519E+01   -1.918812E+02   -6.283443E+01   -1.015701E+02  -1.123519E+01   -1.918812E+02   -6.283443E+01   -1.015701E+02 
  -6.148389E+01   -2.133383E+02   -7.601221E+01   -1.084605E+02  -6.148389E+01   -2.133383E+02   -7.601221E+01   -1.084605E+02 
  -8.974498E+01   -2.038460E+02   -8.354191E+01   -1.125475E+02  -8.974498E+01   -2.038460E+02   -8.354191E+01   -1.125475E+02 
  -8.951463E+01   -1.707240E+02   -8.243443E+01   -1.122818E+02  -8.951463E+01   -1.707240E+02   -8.243443E+01   -1.122818E+02 
  -6.107379E+01   -1.248625E+02   -7.257907E+01   -1.073454E+02  -6.107379E+01   -1.248625E+02   -7.257907E+01   -1.073454E+02 
  -1.162086E+01   -7.738894E+01   -5.694247E+01   -9.836939E+01  -1.162086E+01   -7.738894E+01   -5.694247E+01   -9.836939E+01 
   4.669426E+01   -3.664487E+01   -4.063371E+01   -8.635370E+01   4.669426E+01   -3.664487E+01   -4.063371E+01   -8.635370E+01 
   1.002496E+02   -6.429508E+00   -2.913920E+01   -7.210923E+01   1.002496E+02   -6.429508E+00   -2.913920E+01   -7.210923E+01 
   1.378405E+02    1.402012E+01   -2.635224E+01   -5.600636E+01   1.378405E+02    1.402012E+01   -2.635224E+01   -5.600636E+01 
   1.537387E+02    2.848113E+01   -3.311350E+01   -3.814366E+01   1.537387E+02    2.848113E+01   -3.311350E+01   -3.814366E+01 
   1.489706E+02    4.134533E+01   -4.680328E+01   -1.883405E+01   1.489706E+02    4.134533E+01   -4.680328E+01   -1.883405E+01 
   1.304735E+02    5.534101E+01   -6.214758E+01    8.648379E-01   1.304735E+02    5.534101E+01   -6.214758E+01    8.648379E-01 
   1.084965E+02    7.023094E+01   -7.295948E+01    1.889372E+01   1.084965E+02    7.023094E+01   -7.295948E+01    1.889372E+01 
   9.315954E+01    8.291293E+01   -7.419903E+01    3.242121E+01   9.315954E+01    8.291293E+01   -7.419903E+01    3.242121E+01 
   9.130612E+01    8.878849E+01   -6.362313E+01    3.856153E+01   9.130612E+01    8.878849E+01   -6.362313E+01    3.856153E+01 
   1.046075E+02    8.379187E+01   -4.245030E+01    3.535363E+01   1.046075E+02    8.379187E+01   -4.245030E+01    3.535363E+01 
   1.294054E+02    6.625905E+01   -1.482523E+01    2.262878E+01   1.294054E+02    6.625905E+01   -1.482523E+01    2.262878E+01 
   1.581885E+02    3.792534E+01    1.369968E+01    2.397767E+00   1.581885E+02    3.792534E+01    1.369968E+01    2.397767E+00 
   1.820976E+02    3.705568E+00    3.810113E+01   -2.145065E+01   1.820976E+02    3.705568E+00    3.810113E+01   -2.145065E+01 
   1.936000E+02   -2.962579E+01    5.553671E+01   -4.409177E+01   1.936000E+02   -2.962579E+01    5.553671E+01   -4.409177E+01 
   1.885209E+02   -5.535586E+01    6.612465E+01   -6.104602E+01   1.885209E+02   -5.535586E+01    6.612465E+01   -6.104602E+01 
   1.669038E+02   -6.868948E+01    7.259125E+01   -6.935286E+01   1.669038E+02   -6.868948E+01    7.259125E+01   -6.935286E+01 
   1.325893E+02   -6.795578E+01    7.894204E+01   -6.821636E+01   1.325893E+02   -6.795578E+01    7.894204E+01   -6.821636E+01 
   9.178325E+01   -5.485222E+01    8.866908E+01   -5.889310E+01   9.178325E+01   -5.485222E+01    8.866908E+01   -5.889310E+01 
   5.114054E+01   -3.375225E+01    1.031753E+02   -4.388149E+01   5.114054E+01   -3.375225E+01    1.031753E+02   -4.388149E+01 
   1.595781E+01   -1.038286E+01    1.210152E+02   -2.574506E+01   1.595781E+01   -1.038286E+01    1.210152E+02   -2.574506E+01 
  -1.103697E+01    9.683883E+00    1.382518E+02   -6.052532E+00  -1.103697E+01    9.683883E+00    1.382518E+02   -6.052532E+00 
  -3.002794E+01    2.230146E+01    1.498106E+02    1.512049E+01  -3.002794E+01    2.230146E+01    1.498106E+02    1.512049E+01 
  -4.357973E+01    2.549446E+01    1.513378E+02    3.890205E+01  -4.357973E+01    2.549446E+01    1.513378E+02    3.890205E+01 
  -5.545801E+01    1.957477E+01    1.408649E+02    6.664179E+01  -5.545801E+01    1.957477E+01    1.408649E+02    6.664179E+01 
  -6.918967E+01    6.690163E+00    1.196351E+02    9.863263E+01  -6.918967E+01    6.690163E+00    1.196351E+02    9.863263E+01 
  -8.680409E+01   -1.001777E+01    9.175045E+01    1.330919E+02  -8.680409E+01   -1.001777E+01    9.175045E+01    1.330919E+02 
  -1.081340E+02   -2.741116E+01    6.273248E+01    1.659028E+02  -1.081340E+02   -2.741116E+01    6.273248E+01    1.659028E+02 
  -1.308856E+02   -4.326069E+01    3.751384E+01    1.913545E+02  -1.308856E+02   -4.326069E+01    3.751384E+01    1.913545E+02 
  -1.514497E+02   -5.683439E+01    1.861479E+01    2.037346E+02  -1.514497E+02   -5.683439E+01    1.861479E+01    2.037346E+02 
  -1.661792E+02   -6.901071E+01    5.219360E+00    1.992693E+02  -1.661792E+02   -6.901071E+01    5.219360E+00    1.992693E+02 
  -1.726856E+02   -8.186361E+01   -6.453929E+00    1.777075E+02  -1.726856E+02   -8.186361E+01   -6.453929E+00    1.777075E+02 
  -1.706745E+02   -9.781172E+01   -2.157760E+01    1.429065E+02  -1.706745E+02   -9.781172E+01   -2.157760E+01    1.429065E+02 
  -1.619816E+02   -1.185734E+02   -4.450003E+01    1.020881E+02  -1.619816E+02   -1.185734E+02   -4.450003E+01    1.020881E+02 
  -1.497554E+02   -1.442704E+02   -7.672450E+01    6.390032E+01  -1.497554E+02   -1.442704E+02   -7.672450E+01    6.390032E+01 
  -1.370769E+02   -1.730217E+02   -1.158737E+02    3.586749E+01  -1.370769E+02   -1.730217E+02   -1.158737E+02    3.586749E+01 
  -1.255612E+02   -2.012358E+02   -1.560762E+02    2.207745E+01  -1.255612E+02   -2.012358E+02   -1.560762E+02    2.207745E+01 
  -1.145551E+02   -2.245738E+02   -1.896716E+02    2.191582E+01  -1.145551E+02   -2.245738E+02   -1.896716E+02    2.191582E+01 
  -1.013586E+02   -2.392928E+02   -2.096210E+02    3.031995E+01  -1.013586E+02   -2.392928E+02   -2.096210E+02    3.031995E+01 
  -8.250934E+01   -2.434987E+02   -2.117229E+02    3.949771E+01  -8.250934E+01   -2.434987E+02   -2.117229E+02    3.949771E+01 
  -5.571562E+01   -2.378245E+02   -1.958091E+02    4.153362E+01  -5.571562E+01   -2.378245E+02   -1.958091E+02    4.153362E+01 
  -2.169035E+01   -2.252388E+02   -1.654888E+02    3.098339E+01  -2.169035E+01   -2.252388E+02   -1.654888E+02    3.098339E+01 
   1.492383E+01   -2.100100E+02   -1.265906E+02    6.566758E+00   1.492383E+01   -2.100100E+02   -1.265906E+02    6.566758E+00 
   4.607914E+01   -1.961897E+02   -8.496514E+01   -2.859366E+01   4.607914E+01   -1.961897E+02   -8.496514E+01   -2.859366E+01 
   6.231843E+01   -1.861903E+02   -4.455973E+01   -6.819911E+01   6.231843E+01   -1.861903E+02   -4.455973E+01   -6.819911E+01 
   5.568241E+01   -1.800098E+02   -6.545660E+00   -1.049464E+02   5.568241E+01   -1.800098E+02   -6.545660E+00   -1.049464E+02 
   2.255610E+01   -1.754135E+02    3.018020E+01   -1.328074E+02   2.255610E+01   -1.754135E+02    3.018020E+01   -1.328074E+02 
  -3.458409E+01   -1.689967E+02    6.739173E+01   -1.485979E+02  -3.458409E+01   -1.689967E+02    6.739173E+01   -1.485979E+02 
  -1.072337E+02   -1.576953E+02    1.055830E+02   -1.523564E+02  -1.072337E+02   -1.576953E+02    1.055830E+02   -1.523564E+02 
  -1.828314E+02   -1.401287E+02    1.425890E+02   -1.465608E+02  -1.828314E+02   -1.401287E+02    1.425890E+02   -1.465608E+02 
  -2.480616E+02   -1.172333E+02    1.734656E+02   -1.346747E+02  -2.480616E+02   -1.172333E+02    1.734656E+02   -1.346747E+02 
  -2.924318E+02   -9.194463E+01    1.917867E+02   -1.197357E+02  -2.924318E+02   -9.194463E+01    1.917867E+02   -1.197357E+02 
  -3.109661E+02   -6.808256E+01    1.919066E+02   -1.036001E+02  -3.109661E+02   -6.808256E+01    1.919066E+02   -1.036001E+02 
  -3.051665E+02   -4.891637E+01    1.713043E+02   -8.708655E+01  -3.051665E+02   -4.891637E+01    1.713043E+02   -8.708655E+01 
  -2.819992E+02   -3.600073E+01    1.320573E+02   -7.080638E+01  -2.819992E+02   -3.600073E+01    1.320573E+02   -7.080638E+01 
  -2.513280E+02   -2.873597E+01    8.081522E+01   -5.613060E+01  -2.513280E+02   -2.873597E+01    8.081522E+01   -5.613060E+01 
  -2.227097E+02   -2.478711E+01    2.722443E+01   -4.568359E+01  -2.227097E+02   -2.478711E+01    2.722443E+01   -4.568359E+01 
  -2.026059E+02   -2.113877E+01   -1.864645E+01   -4.299714E+01  -2.026059E+02   -2.113877E+01   -1.864645E+01   -4.299714E+01 
  -1.928486E+02   -1.532239E+01   -4.896256E+01   -5.138579E+01  -1.928486E+02   -1.532239E+01   -4.896256E+01   -5.138579E+01 
  -1.907087E+02   -6.321372E+00   -5.994814E+01   -7.251483E+01  -1.907087E+02   -6.321372E+00   -5.994814E+01   -7.251483E+01 
  -1.903776E+02    5.165438E+00   -5.233216E+01   -1.053272E+02  -1.903776E+02    5.165438E+00   -5.233216E+01   -1.053272E+02 
  -1.852492E+02    1.713489E+01   -3.042168E+01   -1.458774E+02  -1.852492E+02    1.713489E+01   -3.042168E+01   -1.458774E+02 
  -1.702260E+02    2.713335E+01   -3.197027E-01   -1.882392E+02  -1.702260E+02    2.713335E+01   -3.197027E-01   -1.882392E+02 
  -1.433692E+02    3.318692E+01    3.194112E+01   -2.261760E+02  -1.433692E+02    3.318692E+01    3.194112E+01   -2.261760E+02 
  -1.064984E+02    3.447500E+01    6.166458E+01   -2.549233E+02  -1.064984E+02    3.447500E+01    6.166458E+01   -2.549233E+02 
  -6.469349E+01    3.157090E+01    8.583667E+01   -2.723686E+02  -6.469349E+01    3.157090E+01    8.583667E+01   -2.723686E+02 
  -2.494449E+01    2.626049E+01    1.026887E+02   -2.791845E+02  -2.494449E+01    2.626049E+01    1.026887E+02   -2.791845E+02 
   5.627703E+00    2.107786E+01    1.109537E+02   -2.779251E+02   5.627703E+00    2.107786E+01    1.109537E+02   -2.779251E+02 
   2.151653E+01    1.872584E+01    1.093679E+02   -2.715471E+02   2.151653E+01    1.872584E+01    1.093679E+02   -2.715471E+02 
   2.013462E+01    2.150086E+01    9.675869E+01   -2.620426E+02   2.013462E+01    2.150086E+01    9.675869E+01   -2.620426E+02 
   2.397632E+00    3.077987E+01    7.269690E+01   -2.497761E+02   2.397632E+00    3.077987E+01    7.269690E+01   -2.497761E+02 
  -2.753144E+01    4.660868E+01    3.833755E+01   -2.337586E+02  -2.753144E+01    4.660868E+01    3.833755E+01   -2.337586E+02 
  -6.327369E+01    6.747193E+01   -3.070165E+00   -2.126311E+02  -6.327369E+01    6.747193E+01   -3.070165E+00   -2.126311E+02 
  -9.779242E+01    9.037960E+01   -4.640957E+01   -1.858062E+02  -9.779242E+01    9.037960E+01   -4.640957E+01   -1.858062E+02 
  -1.250770E+02    1.114039E+02   -8.573505E+01   -1.541717E+02  -1.250770E+02    1.114039E+02   -8.573505E+01   -1.541717E+02 
  -1.414828E+02    1.266885E+02   -1.158152E+02   -1.200098E+02  -1.414828E+02    1.266885E+02   -1.158152E+02   -1.200098E+02 
  -1.463227E+02    1.337407E+02   -1.336173E+02   -8.620776E+01  -1.463227E+02    1.337407E+02   -1.336173E+02   -8.620776E+01 
  -1.415131E+02    1.325931E+02   -1.391608E+02   -5.520097E+01  -1.415131E+02    1.325931E+02   -1.391608E+02   -5.520097E+01 
  -1.303957E+02    1.263131E+02   -1.354097E+02   -2.822395E+01  -1.303957E+02    1.263131E+02   -1.354097E+02   -2.822395E+01 
  -1.161655E+02    1.204465E+02   -1.272548E+02   -5.269081E+00  -1.161655E+02    1.204465E+02   -1.272548E+02   -5.269081E+00 
  -1.005255E+02    1.213306E+02   -1.199859E+02    1.424024E+01  -1.005255E+02    1.213306E+02   -1.199859E+02    1.424024E+01 
  -8.314657E+01    1.336834E+02   -1.178203E+02    3.046297E+01  -8.314657E+01    1.336834E+02   -1.178203E+02    3.046297E+01 
  -6.222064E+01    1.582915E+02   -1.229722E+02    4.244691E+01  -6.222064E+01    1.582915E+02   -1.229722E+02    4.244691E+01 
  -3.595251E+01    1.907554E+02   -1.354772E+02    4.821700E+01  -3.595251E+01    1.907554E+02   -1.354772E+02    4.821700E+01 
  -4.393907E+00    2.220036E+02   -1.536619E+02    4.573577E+01  -4.393907E+00    2.220036E+02   -1.536619E+02    4.573577E+01 
   2.920954E+01    2.406903E+02   -1.749170E+02    3.433856E+01   2.920954E+01    2.406903E+02   -1.749170E+02    3.433856E+01 
   5.829779E+01    2.368500E+02   -1.963997E+02    1.591949E+01   5.829779E+01    2.368500E+02   -1.963997E+02    1.591949E+01 
   7.442034E+01    2.055932E+02   -2.154357E+02   -4.837108E+00   7.442034E+01    2.055932E+02   -2.154357E+02   -4.837108E+00 
