#AdjRefG: Iteration 10 number of channels 1
# col 1: real part of sumprofile
# col 2: imag part of sumprofile
# col 3 - col 2*nchan+2: real, imag parts of profiles on different channels
  -8.827438E+01   -7.375212E+01   -2.819487E+01    1.738072E+02  -8.827438E+01   -7.375212E+01   -2.819487E+01    1.738072E+02 
  -7.758897E+01    1.221981E+01    1.393272E+01    1.662707E+02  -7.758897E+01    1.221981E+01    1.393272E+01    1.662707E+02 
  -4.367478E+01    9.780962E+01    5.557311E+01    1.401209E+02  -4.367478E+01    9.780962E+01    5.557311E+01    1.401209E+02 
   7.067357E+00    1.640464E+02    9.172103E+01    9.901166E+01   7.067357E+00    1.640464E+02    9.172103E+01    9.901166E+01 
   6.540567E+01    1.965967E+02    1.185281E+02    5.006836E+01   6.540567E+01    1.965967E+02    1.185281E+02    5.006836E+01 
   1.216806E+02    1.888969E+02    1.343559E+02    2.039118E+00   1.216806E+02    1.888969E+02    1.343559E+02    2.039118E+00 
   1.679746E+02    1.432639E+02    1.400929E+02   -3.697058E+01   1.679746E+02    1.432639E+02    1.400929E+02   -3.697058E+01 
   1.994307E+02    6.986094E+01    1.386456E+02   -6.146332E+01   1.994307E+02    6.986094E+01    1.386456E+02   -6.146332E+01 
   2.144856E+02   -1.603848E+01    1.338179E+02   -6.963584E+01   2.144856E+02   -1.603848E+01    1.338179E+02   -6.963584E+01 
   2.142008E+02   -9.767321E+01    1.289976E+02   -6.333749E+01   2.142008E+02   -9.767321E+01    1.289976E+02   -6.333749E+01 
   2.011533E+02   -1.603739E+02    1.261076E+02   -4.704353E+01   2.011533E+02   -1.603739E+02    1.261076E+02   -4.704353E+01 
   1.784008E+02   -1.943092E+02    1.251520E+02   -2.628781E+01   1.784008E+02   -1.943092E+02    1.251520E+02   -2.628781E+01 
   1.488704E+02   -1.959086E+02    1.244484E+02   -6.111306E+00   1.488704E+02   -1.959086E+02    1.244484E+02   -6.111306E+00 
   1.152450E+02   -1.678336E+02    1.214002E+02    1.001357E+01   1.152450E+02   -1.678336E+02    1.214002E+02    1.001357E+01 
   8.017149E+01   -1.176903E+02    1.135039E+02    2.056364E+01   8.017149E+01   -1.176903E+02    1.135039E+02    2.056364E+01 
   4.649644E+01   -5.590877E+01    9.925835E+01    2.570395E+01   4.649644E+01   -5.590877E+01    9.925835E+01    2.570395E+01 
   1.728492E+01    6.667486E+00    7.872484E+01    2.663541E+01   1.728492E+01    6.667486E+00    7.872484E+01    2.663541E+01 
  -4.465894E+00    6.093803E+01    5.362992E+01    2.486332E+01  -4.465894E+00    6.093803E+01    5.362992E+01    2.486332E+01 
  -1.632628E+01    1.010014E+02    2.703917E+01    2.163379E+01  -1.632628E+01    1.010014E+02    2.703917E+01    2.163379E+01 
  -1.695167E+01    1.246521E+02    2.719362E+00    1.765092E+01  -1.695167E+01    1.246521E+02    2.719362E+00    1.765092E+01 
  -6.431063E+00    1.329064E+02   -1.565914E+01    1.305924E+01  -6.431063E+00    1.329064E+02   -1.565914E+01    1.305924E+01 
   1.362678E+01    1.288030E+02   -2.532734E+01    7.606445E+00   1.362678E+01    1.288030E+02   -2.532734E+01    7.606445E+00 
   4.025009E+01    1.159237E+02   -2.508483E+01    8.976584E-01   4.025009E+01    1.159237E+02   -2.508483E+01    8.976584E-01 
   6.942329E+01    9.715169E+01   -1.568871E+01   -7.314697E+00   6.942329E+01    9.715169E+01   -1.568871E+01   -7.314697E+00 
   9.650524E+01    7.408590E+01    1.592774E-01   -1.683710E+01   9.650524E+01    7.408590E+01    1.592774E-01   -1.683710E+01 
   1.167497E+02    4.727257E+01    1.829613E+01   -2.678038E+01   1.167497E+02    4.727257E+01    1.829613E+01   -2.678038E+01 
   1.259798E+02    1.708178E+01    3.401097E+01   -3.542658E+01   1.259798E+02    1.708178E+01    3.401097E+01   -3.542658E+01 
   1.214352E+02   -1.522969E+01    4.320210E+01   -4.032760E+01   1.214352E+02   -1.522969E+01    4.320210E+01   -4.032760E+01 
   1.026864E+02   -4.683805E+01    4.346087E+01   -3.871935E+01   1.026864E+02   -4.683805E+01    4.346087E+01   -3.871935E+01 
   7.234325E+01   -7.349297E+01    3.472018E+01   -2.823505E+01   7.234325E+01   -7.349297E+01    3.472018E+01   -2.823505E+01 
   3.617993E+01   -9.057367E+01    1.919380E+01   -7.754071E+00   3.617993E+01   -9.057367E+01    1.919380E+01   -7.754071E+00 
   2.352886E+00   -9.472809E+01    5.534852E-01    2.190568E+01   2.352886E+00   -9.472809E+01    5.534852E-01    2.190568E+01 
  -2.036219E+01   -8.543344E+01   -1.742470E+01    5.777709E+01  -2.036219E+01   -8.543344E+01   -1.742470E+01    5.777709E+01 
  -2.500590E+01   -6.574477E+01   -3.227649E+01    9.523149E+01  -2.500590E+01   -6.574477E+01   -3.227649E+01    9.523149E+01 
  -8.864462E+00   -4.174767E+01   -4.378130E+01    1.291460E+02  -8.864462E+00   -4.174767E+01   -4.378130E+01    1.291460E+02 
   2.496591E+01   -2.072841E+01   -5.400126E+01    1.554489E+02   2.496591E+01   -2.072841E+01   -5.400126E+01    1.554489E+02 
   6.760474E+01   -8.629601E+00   -6.634112E+01    1.725279E+02   6.760474E+01   -8.629601E+00   -6.634112E+01    1.725279E+02 
   1.062748E+02   -7.734893E+00   -8.393384E+01    1.819491E+02   1.062748E+02   -7.734893E+00   -8.393384E+01    1.819491E+02 
   1.276858E+02   -1.554313E+01   -1.079583E+02    1.881150E+02   1.276858E+02   -1.554313E+01   -1.079583E+02    1.881150E+02 
   1.219604E+02   -2.540773E+01   -1.365742E+02    1.968444E+02   1.219604E+02   -2.540773E+01   -1.365742E+02    1.968444E+02 
   8.585034E+01   -2.885854E+01   -1.649638E+02    2.132655E+02   8.585034E+01   -2.885854E+01   -1.649638E+02    2.132655E+02 
   2.412994E+01   -1.884378E+01   -1.865665E+02    2.397131E+02   2.412994E+01   -1.884378E+01   -1.865665E+02    2.397131E+02 
  -5.138816E+01    7.292116E+00   -1.951284E+02    2.743885E+02  -5.138816E+01    7.292116E+00   -1.951284E+02    2.743885E+02 
  -1.249797E+02    4.625416E+01   -1.868566E+02    3.113343E+02  -1.249797E+02    4.625416E+01   -1.868566E+02    3.113343E+02 
  -1.813090E+02    8.934006E+01   -1.618922E+02    3.418475E+02  -1.813090E+02    8.934006E+01   -1.618922E+02    3.418475E+02 
  -2.095319E+02    1.249849E+02   -1.245483E+02    3.569606E+02  -2.095319E+02    1.249849E+02   -1.245483E+02    3.569606E+02 
