#AdjRefG: Iteration 9 number of channels 1
# col 1: real part of sumprofile
# col 2: imag part of sumprofile
# col 3 - col 2*nchan+2: real, imag parts of profiles on different channels
   1.103050E+02   -2.447840E+01   -2.204783E+01   -8.621868E+00   1.103050E+02   -2.447840E+01   -2.204783E+01   -8.621868E+00 
   7.479748E+01   -1.616093E+01   -1.324129E+01   -6.317646E+00   7.479748E+01   -1.616093E+01   -1.324129E+01   -6.317646E+00 
   3.605996E+01   -2.416407E+00   -4.266432E+00   -6.602365E+00   3.605996E+01   -2.416407E+00   -4.266432E+00   -6.602365E+00 
   2.387760E+00    1.361235E+01    4.244116E+00   -6.845031E+00   2.387760E+00    1.361235E+01    4.244116E+00   -6.845031E+00 
  -1.933639E+01    2.749163E+01    1.249350E+01   -5.894061E+00  -1.933639E+01    2.749163E+01    1.249350E+01   -5.894061E+00 
  -2.562146E+01    3.484691E+01    2.140755E+01   -4.551875E+00  -2.562146E+01    3.484691E+01    2.140755E+01   -4.551875E+00 
  -1.746139E+01    3.271868E+01    3.220397E+01   -5.156155E+00  -1.746139E+01    3.271868E+01    3.220397E+01   -5.156155E+00 
  -1.945065E-01    2.045486E+01    4.577911E+01   -1.043009E+01  -1.945065E-01    2.045486E+01    4.577911E+01   -1.043009E+01 
   1.787213E+01   -1.453966E-01    6.213729E+01   -2.204041E+01   1.787213E+01   -1.453966E-01    6.213729E+01   -2.204041E+01 
   2.771839E+01   -2.543807E+01    8.009833E+01   -3.942087E+01   2.771839E+01   -2.543807E+01    8.009833E+01   -3.942087E+01 
   2.213181E+01   -5.102468E+01    9.743675E+01   -5.933969E+01   2.213181E+01   -5.102468E+01    9.743675E+01   -5.933969E+01 
  -2.208398E+00   -7.291291E+01    1.114530E+02   -7.644036E+01  -2.208398E+00   -7.291291E+01    1.114530E+02   -7.644036E+01 
  -4.367155E+01   -8.835460E+01    1.198100E+02   -8.465201E+01  -4.367155E+01   -8.835460E+01    1.198100E+02   -8.465201E+01 
  -9.594377E+01   -9.613610E+01    1.213510E+02   -7.906216E+01  -9.594377E+01   -9.613610E+01    1.213510E+02   -7.906216E+01 
  -1.495574E+02   -9.633023E+01    1.166014E+02   -5.767256E+01  -1.495574E+02   -9.633023E+01    1.166014E+02   -5.767256E+01 
  -1.942643E+02   -8.972041E+01    1.077531E+02   -2.247543E+01  -1.942643E+02   -8.972041E+01    1.077531E+02   -2.247543E+01 
  -2.216063E+02   -7.719879E+01    9.810811E+01    2.051519E+01  -2.216063E+02   -7.719879E+01    9.810811E+01    2.051519E+01 
